segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
1919,0,1,CADC0872,5,90,19,3.65E-06,4.39E-10,2.10E-05,-1.491031033,0.05631690911,1,1,2,2,6,5.25E-11,1.29E-11,450,95,4.88E-12,2.31E-11
1920,0,1,CADC0872,5,90,19,1.68E-06,2.12E-10,1.45E-05,-1.455808995,-0.2167616475,1,1,2,3,4,2.84E-11,9.56E-12,450,95,2.35E-12,1.11E-11
1921,0,0,CADC0872,5,95,20,7.51E-07,3.23E-10,1.80E-05,-1.519240289,0.1385044751,1,1,2,1,6,3.53E-11,7.83E-12,475,100,3.40E-12,1.61E-11
1922,0,1,CADC0872,5,95,20,-2.42E-06,1.58E-10,1.26E-05,-1.517281046,-0.04909137635,1,1,2,1,6,1.80E-11,4.49E-12,475,100,1.67E-12,7.91E-12
1923,0,0,CADC0872,5,95,20,-4.10E-07,2.10E-10,1.45E-05,-1.565604722,0.08147491988,1,1,2,3,6,2.48E-11,1.25E-11,475,100,2.21E-12,1.05E-11
1924,0,1,CADC0872,5,85,18,-2.10E-06,8.94E-11,9.45E-06,-1.335132514,-0.149387295,1,1,1,2,7,1.37E-11,3.82E-12,425,90,1.05E-12,4.96E-12
1925,0,1,CADC0872,5,95,20,-5.86E-07,1.67E-10,1.29E-05,-1.519445689,0.0485234036,1,1,2,3,6,1.89E-11,6.23E-12,475,100,1.76E-12,8.36E-12
1926,0,1,CADC0872,5,95,20,-2.59E-06,1.02E-10,1.01E-05,-1.411063475,0.1350898033,1,1,1,4,5,1.28E-11,5.08E-12,475,100,1.07E-12,5.09E-12
1927,0,1,CADC0872,5,95,20,1.39E-07,1.70E-10,1.30E-05,-1.532127089,0.1134657274,1,1,2,3,5,1.97E-11,7.81E-12,475,100,1.79E-12,8.51E-12
1928,0,1,CADC0872,5,90,19,-1.45E-06,1.19E-10,1.09E-05,-1.423854892,-0.08031114131,1,1,2,2,5,1.61E-11,6.28E-12,450,95,1.33E-12,6.28E-12
1929,0,0,CADC0872,5,95,20,1.30E-06,1.99E-10,1.41E-05,-1.466458784,-0.0001259209826,1,1,2,3,6,2.50E-11,1.77E-11,475,100,2.10E-12,9.97E-12
1930,0,1,CADC0872,5,95,20,-5.74E-07,1.76E-10,1.33E-05,-1.368221678,0.115917077,1,1,2,4,6,2.36E-11,1.33E-11,475,100,1.85E-12,8.81E-12
1931,0,1,CADC0872,5,100,21,2.34E-06,2.64E-10,1.63E-05,-1.403174365,0.1353215436,1,1,2,2,5,2.72E-11,6.81E-12,500,105,2.64E-12,1.26E-11
1932,0,1,CADC0872,5,90,19,3.48E-06,2.97E-10,1.72E-05,-1.394740054,-0.03624100737,1,1,2,2,7,3.62E-11,9.38E-12,450,95,3.29E-12,1.56E-11
1933,0,1,CADC0872,5,100,21,5.82E-06,3.67E-10,1.92E-05,-1.27929081,-0.06256572538,1,1,2,2,8,3.61E-11,1.01E-11,500,105,3.67E-12,1.75E-11
1934,0,1,CADC0872,5,90,19,6.92E-06,4.42E-10,2.10E-05,-1.334721342,-0.0170198031,1,1,2,2,3,5.39E-11,1.19E-11,450,95,4.91E-12,2.33E-11
1935,0,1,CADC0872,5,105,22,8.07E-06,4.80E-10,2.19E-05,-1.238039897,-0.05715652228,1,1,1,1,4,4.27E-11,7.36E-12,525,110,4.58E-12,2.18E-11
1936,0,1,CADC0872,5,470,95,-3.37E-06,4.75E-10,2.18E-05,-1.461748356,-0.06227674076,1,1,1,18,32,2.41E-12,7.66E-13,2350,475,1.01E-12,5.00E-12
1937,0,1,CADC0872,5,660,133,-1.31E-05,2.86E-10,1.69E-05,-1.488499849,-0.1236935253,1,1,1,35,43,9.27E-13,7.63E-13,3300,665,4.33E-13,2.15E-12
1938,0,0,CADC0872,5,610,123,-1.75E-05,1.47E-10,1.21E-05,-1.272961138,-0.1391727444,1,1,1,38,41,5.41E-13,7.81E-13,3050,615,2.40E-13,1.19E-12
1939,1,1,CADC0872,5,480,97,5.59E-06,2.71E-10,1.65E-05,-1.355027028,-0.01473279992,3,1,1,2,3,3.36E-11,8.07E-11,2400,485,5.66E-13,2.80E-12
1940,0,1,CADC0872,5,505,102,-1.89E-05,2.59E-10,1.61E-05,-1.197062234,-0.2805923695,1,1,1,26,34,1.06E-12,7.10E-13,2525,510,5.13E-13,2.54E-12
1941,0,1,CADC0872,5,435,88,5.72E-06,7.26E-10,2.70E-05,-0.668959705,-0.8021444908,1,1,1,21,29,2.37E-12,8.25E-13,2175,440,1.67E-12,8.25E-12
1942,1,1,CADC0872,5,525,106,1.10E-05,1.99E-10,1.41E-05,-1.181583689,-0.009460071206,2,2,1,1,3,1.05E-11,1.98E-11,2625,530,3.79E-13,1.88E-12
1943,0,1,CADC0872,5,600,121,4.67E-06,1.03E-09,3.20E-05,-1.406495381,-0.06838222235,1,1,1,28,38,2.95E-12,8.33E-13,3000,605,1.71E-12,8.47E-12
1944,0,1,CADC0872,5,490,99,2.82E-06,4.41E-10,2.10E-05,-1.428444172,-0.09497423619,1,1,1,21,34,2.23E-12,1.01E-12,2450,495,9.01E-13,4.46E-12
1945,1,1,CADC0872,5,401,81,-1.89E-05,2.90E-10,1.70E-05,-1.282100308,-0.2098005535,3,1,1,19,20,7.96E-12,1.96E-11,2011,405,7.24E-13,3.58E-12
1946,1,1,CADC0872,5,423,61,3.30E-06,3.53E-10,1.88E-05,-1.454176305,0.07877134759,2,1,1,6,7,2.32E-11,5.30E-11,17617,305,8.36E-13,5.79E-12
1947,1,1,CADC0872,5,346,70,-1.06E-05,2.67E-10,1.64E-05,-1.000596274,-0.3254217183,3,1,1,3,3,4.19E-11,8.02E-11,1736,350,7.73E-13,3.82E-12
1948,1,1,CADC0872,5,705,134,-4.67E-06,4.25E-10,2.06E-05,-0.9653486898,-0.4739561027,2,2,1,5,6,7.02E-11,2.04E-10,5325,670,6.03E-13,3.17E-12
1949,1,0,CADC0872,5,640,129,-2.81E-06,3.51E-10,1.87E-05,-0.9442069525,-0.379873879,2,1,1,2,2,1.91E-11,5.14E-11,3200,645,5.49E-13,2.72E-12
1950,1,1,CADC0872,5,475,96,1.07E-05,3.42E-10,1.85E-05,-0.2682115956,-0.7112639415,2,2,1,2,3,1.80E-11,3.52E-11,2375,480,7.20E-13,3.56E-12
1951,1,1,CADC0872,5,824,142,3.55E-06,4.68E-10,2.16E-05,-0.9360550922,-0.6065381011,1,1,1,2,1,2.49E-12,4.81E-12,19176,710,5.68E-13,3.30E-12
1952,1,1,CADC0872,5,465,80,7.54E-06,5.72E-10,2.39E-05,-0.7158860598,-0.5747516098,1,1,1,4,8,3.74E-12,2.95E-12,7575,400,1.23E-12,7.15E-12
1953,1,0,CADC0872,5,605,122,-3.37E-06,3.29E-10,1.82E-05,-1.429715018,0.0862926754,2,1,1,1,4,8.10E-12,1.51E-11,3025,610,5.45E-13,2.70E-12
1954,0,0,CADC0872,5,575,116,-5.58E-06,1.49E-10,1.22E-05,-1.103755676,-0.3747377136,1,1,1,33,40,5.52E-13,5.63E-13,2875,580,2.60E-13,1.29E-12
1955,1,0,CADC0872,5,591,119,4.05E-06,1.46E-10,1.21E-05,-1.423918677,-0.1042224749,2,1,1,5,19,2.04E-12,3.42E-12,2961,595,2.46E-13,1.22E-12
1956,1,0,CADC0872,5,655,132,2.60E-06,7.70E-10,2.77E-05,-1.36966941,-0.1534681172,1,1,1,3,7,4.64E-12,6.28E-12,3275,660,1.18E-12,5.83E-12
1957,1,0,CADC0872,5,310,63,-6.07E-06,5.46E-10,2.34E-05,-1.333507951,0.009675798805,2,1,1,1,3,2.21E-11,3.46E-11,1550,315,1.76E-12,8.67E-12
1958,0,1,CADC0872,5,275,56,3.64E-06,3.70E-10,1.92E-05,-1.071708911,-0.3286520366,1,1,1,9,17,4.72E-12,6.77E-13,1375,280,1.35E-12,6.61E-12
1959,0,1,CADC0872,5,225,46,-6.10E-06,7.41E-11,8.61E-06,-1.507795211,0.02243634514,1,1,1,7,15,1.70E-12,6.79E-13,1125,230,3.29E-13,1.61E-12
1960,0,0,CADC0872,5,271,55,3.00E-06,2.40E-10,1.55E-05,-1.498622511,-0.01194379197,1,1,1,7,17,3.45E-12,8.26E-13,1361,275,8.86E-13,4.37E-12
1961,1,1,CADC0872,5,281,57,4.73E-07,2.76E-10,1.66E-05,-1.298793392,-0.1330557523,2,1,1,1,2,2.09E-11,5.40E-11,1433,285,9.83E-13,4.85E-12
1962,0,0,CADC0872,5,250,51,-1.47E-05,2.67E-10,1.63E-05,-1.119510383,-0.5294902028,1,1,1,10,16,2.48E-12,9.23E-13,1272,255,1.07E-12,5.24E-12
1963,1,1,CADC0872,5,301,61,3.65E-06,4.36E-10,2.09E-05,-1.238481957,0.003111387773,2,1,1,1,2,3.62E-11,6.72E-11,1533,305,1.45E-12,7.15E-12
1964,0,0,CADC0872,5,270,55,-2.69E-06,3.05E-10,1.75E-05,-1.485957806,-0.03851907638,1,1,1,11,18,4.49E-12,1.12E-12,1370,275,1.13E-12,5.54E-12
1965,0,1,CADC0872,5,206,42,-8.68E-06,8.32E-11,9.12E-06,-1.064682516,-0.304136271,1,1,1,11,14,2.08E-12,8.84E-13,1040,210,4.04E-13,1.98E-12
1966,0,1,CADC0872,5,260,53,5.00E-06,2.14E-10,1.46E-05,-1.472677902,0.05182312147,1,1,1,13,18,3.57E-12,1.37E-12,1300,265,8.24E-13,4.04E-12
1967,1,0,CADC0872,5,236,48,-6.20E-06,1.70E-10,1.30E-05,-0.8855683506,-0.4110009994,2,1,1,2,5,8.55E-12,1.25E-11,1186,240,7.19E-13,3.54E-12
1968,0,0,CADC0872,5,276,56,-1.72E-06,5.22E-10,2.28E-05,-1.449117212,-0.05634024403,1,1,1,10,17,7.24E-12,1.88E-12,1386,280,1.89E-12,9.32E-12
1969,1,1,CADC0872,5,335,58,-1.06E-06,8.26E-10,2.87E-05,-1.100029847,0.474730626,2,1,1,2,4,1.51E-10,3.65E-10,4425,290,2.47E-12,1.42E-11
1970,0,1,CADC0872,5,220,45,3.74E-06,4.54E-10,2.13E-05,-1.475077704,-0.1285491445,1,1,1,3,16,9.57E-12,1.28E-12,1100,225,2.07E-12,1.01E-11
1971,0,1,CADC0872,5,205,42,1.54E-06,3.80E-10,1.95E-05,-1.492662756,-0.0189975307,1,1,1,3,14,9.22E-12,1.39E-12,1025,210,1.85E-12,9.05E-12
1972,1,1,CADC0872,5,201,32,4.22E-06,1.73E-10,1.32E-05,-1.129445915,-0.4197726762,1,1,1,1,3,1.33E-11,1.49E-11,3261,160,8.63E-13,5.42E-12
1973,0,0,CADC0872,5,205,42,3.51E-08,2.28E-10,1.51E-05,-1.487412377,0.06150509785,1,1,1,8,12,5.64E-12,1.12E-12,1025,210,1.11E-12,5.42E-12
1974,1,1,CADC0872,5,186,38,2.73E-08,2.45E-10,1.56E-05,-1.029123472,-0.2831646977,2,1,1,2,2,3.24E-11,5.59E-11,936,190,1.31E-12,6.44E-12
1975,0,0,CADC0872,5,186,38,1.52E-06,2.03E-10,1.42E-05,-1.351549311,-0.06763580285,1,1,1,7,11,5.69E-12,1.27E-12,936,190,1.09E-12,5.33E-12
1976,0,1,CADC0872,5,175,36,3.14E-06,2.24E-10,1.50E-05,-1.346340637,-0.09571373436,1,1,1,4,10,7.19E-12,1.85E-12,875,180,1.28E-12,6.23E-12
1977,0,1,CADC0872,5,185,38,2.18E-06,3.81E-10,1.95E-05,-0.966056292,-0.3501398198,1,1,1,4,12,1.01E-11,1.34E-12,925,190,2.06E-12,1.00E-11
1978,0,1,CADC0872,5,220,45,3.77E-07,9.19E-10,3.03E-05,-1.499983163,0.02477644701,1,1,1,4,17,1.89E-11,2.21E-12,1100,225,4.18E-12,2.04E-11
1979,0,1,CADC0872,5,230,47,1.60E-06,1.09E-09,3.31E-05,-1.474780619,-0.01266705129,1,1,1,4,15,2.04E-11,1.76E-12,1150,235,4.75E-12,2.33E-11
1980,0,1,CADC0872,5,235,48,3.04E-06,6.26E-10,2.50E-05,-0.7619086957,-0.5604007118,1,1,1,8,16,9.27E-12,1.88E-12,1175,240,2.66E-12,1.30E-11
1981,0,1,CADC0872,5,220,45,3.81E-06,9.41E-10,3.07E-05,-1.475702422,-0.03261509301,1,1,1,6,14,1.91E-11,2.01E-12,1100,225,4.28E-12,2.09E-11
1982,0,1,CADC0872,5,240,49,-1.42E-06,8.35E-10,2.89E-05,-1.493992129,-0.01416268574,1,1,1,8,15,1.48E-11,2.12E-12,1200,245,3.48E-12,1.70E-11
1983,0,1,CADC0872,5,222,45,-2.83E-07,1.91E-10,1.38E-05,-1.524563253,0.05398873152,1,1,1,11,16,4.28E-12,1.36E-12,1122,225,8.60E-13,4.24E-12
1984,0,1,CADC0872,5,235,48,2.75E-06,4.19E-10,2.05E-05,-1.318360115,-0.1546290591,1,1,1,5,17,7.36E-12,1.15E-12,1175,240,1.78E-12,8.72E-12
1985,0,1,CADC0872,5,245,50,-3.48E-06,4.92E-10,2.22E-05,-1.46445931,-0.04115059856,1,1,1,5,16,8.21E-12,1.01E-12,1225,250,2.01E-12,9.83E-12
1986,0,0,CADC0872,5,290,59,-1.20E-06,7.29E-10,2.70E-05,-1.502020673,0.06289170928,1,1,1,6,18,8.90E-12,1.08E-12,1450,295,2.51E-12,1.24E-11
1987,0,1,CADC0872,5,360,73,-1.98E-06,3.78E-10,1.94E-05,-1.375005494,-0.177132409,1,1,1,19,27,3.33E-12,1.32E-12,1800,365,1.05E-12,5.17E-12
1988,0,0,CADC0872,5,240,49,-1.88E-06,1.81E-10,1.35E-05,-1.185418251,-0.2654194649,1,1,1,11,15,2.79E-12,5.42E-13,1200,245,7.54E-13,3.69E-12
1989,0,1,CADC0872,5,250,51,4.53E-07,4.74E-10,2.18E-05,-0.7687576353,-0.5431003725,1,1,1,10,17,6.69E-12,1.45E-12,1250,255,1.89E-12,9.29E-12
1990,0,0,CADC0872,5,235,48,1.60E-06,9.30E-10,3.05E-05,-1.458051181,-0.08054177689,1,1,1,8,16,1.67E-11,2.04E-12,1175,240,3.96E-12,1.94E-11
1991,0,1,CADC0872,5,225,46,1.53E-06,7.41E-10,2.72E-05,-1.478526012,-0.04739019067,1,1,1,5,17,1.46E-11,1.91E-12,1125,230,3.29E-12,1.61E-11
1992,0,1,CADC0872,5,285,58,1.13E-06,1.04E-09,3.22E-05,-1.486278234,0.06364995001,1,1,1,2,16,1.31E-11,1.20E-12,1447,290,3.64E-12,1.79E-11
1993,0,1,CADC0872,5,240,49,1.07E-06,3.23E-10,1.80E-05,-1.434929038,-0.05025863742,1,1,1,5,14,5.67E-12,1.35E-12,1214,245,1.35E-12,6.59E-12
1994,0,1,CADC0872,5,235,48,6.83E-07,2.25E-10,1.50E-05,-1.471223362,-0.02492722993,1,1,1,8,15,4.23E-12,1.02E-12,1175,240,9.60E-13,4.70E-12
1995,0,1,CADC0872,5,195,40,6.93E-06,4.49E-10,2.12E-05,-1.222798325,-0.3614530459,1,1,1,3,11,9.33E-12,7.63E-13,975,200,2.30E-12,1.12E-11
1996,1,0,CADC0872,5,205,42,-1.18E-05,5.72E-10,2.39E-05,2.41031949,0.8051178162,2,2,1,2,4,4.31E-10,1.29E-09,1025,210,2.79E-12,1.36E-11
1997,1,1,CADC0872,5,295,37,-3.71E-05,4.42E-11,6.65E-06,-1.283792093,0.3522458095,1,1,0,2,2,6.50E-12,1.30E-11,15275,185,1.50E-13,1.19E-12
1998,0,1,CADC0872,5,400,81,-2.13E-05,2.13E-10,1.46E-05,-1.381786718,-0.108686986,1,1,1,21,25,1.44E-12,5.41E-13,2000,405,5.33E-13,2.63E-12
1999,0,0,CADC0872,5,435,88,-2.79E-06,4.30E-10,2.07E-05,-1.502093367,0.06938725635,1,1,1,22,31,2.69E-12,1.42E-12,2175,440,9.89E-13,4.89E-12
2000,1,1,CADC0872,5,305,62,2.70E-06,3.50E-10,1.87E-05,0.2751138813,0.3768986284,3,1,1,2,3,1.94E-10,5.68E-10,1525,310,1.15E-12,5.65E-12
2001,0,1,CADC0872,5,225,46,7.04E-06,1.65E-10,1.28E-05,-1.435084844,-0.1503978141,1,1,1,10,14,3.45E-12,6.79E-13,1125,230,7.31E-13,3.58E-12
2002,0,1,CADC0872,5,325,66,2.22E-06,2.29E-10,1.51E-05,-1.493715536,0.06921272235,1,1,1,15,24,2.37E-12,7.45E-13,1625,330,7.06E-13,3.47E-12
2003,0,1,CADC0872,5,241,49,1.15E-06,6.08E-10,2.47E-05,-1.443075438,-0.05577196104,1,1,1,6,18,1.06E-11,1.46E-12,1231,245,2.52E-12,1.24E-11
2004,0,1,CADC0872,5,270,55,2.54E-06,3.78E-10,1.95E-05,-1.498380661,-0.001245876043,1,1,1,6,19,5.23E-12,6.23E-13,1350,275,1.40E-12,6.88E-12
2005,0,1,CADC0872,5,195,40,-1.42E-05,4.64E-11,6.81E-06,-1.354395428,-0.15442743,1,1,1,12,15,1.40E-12,8.97E-13,975,200,2.38E-13,1.16E-12
2006,0,1,CADC0872,5,315,64,4.09E-06,6.58E-10,2.56E-05,-1.304068386,-0.05469843069,1,1,1,6,20,7.08E-12,7.58E-13,1575,320,2.09E-12,1.03E-11
2007,1,1,CADC0872,5,295,45,-1.08E-05,3.16E-10,1.78E-05,-0.9404732282,-0.7609767107,1,0,0,2,9,3.56E-12,4.27E-12,7475,225,1.07E-12,7.03E-12
2008,1,1,CADC0872,5,250,43,5.07E-06,4.39E-10,2.09E-05,-1.394828147,-0.3634894945,1,1,1,2,2,1.67E-11,1.12E-11,3050,215,1.75E-12,1.02E-11
2009,0,1,CADC0872,5,275,56,1.26E-06,4.21E-10,2.05E-05,-1.46687005,-0.05296476482,1,1,1,11,18,5.83E-12,1.70E-12,1375,280,1.53E-12,7.51E-12
2010,0,1,CADC0872,5,250,51,-3.03E-06,1.34E-10,1.16E-05,-1.0782339,-0.2665642937,1,1,1,14,15,2.23E-12,1.14E-12,1250,255,5.38E-13,2.64E-12
2011,0,1,CADC0872,5,230,47,6.19E-06,1.37E-10,1.17E-05,-1.388805222,-0.133180426,1,1,1,11,14,2.73E-12,1.39E-12,1150,235,5.95E-13,2.91E-12
2012,0,1,CADC0872,5,315,64,4.94E-06,4.35E-10,2.09E-05,-1.482589367,-0.03855799866,1,1,1,11,24,4.54E-12,8.46E-13,1575,320,1.38E-12,6.79E-12
2013,1,1,CADC0872,5,240,49,3.87E-06,5.56E-10,2.36E-05,-0.9654069227,-0.2239701505,3,1,1,3,4,7.73E-11,1.68E-10,1200,245,2.32E-12,1.13E-11
2014,0,1,CADC0872,5,225,46,5.07E-06,4.23E-10,2.06E-05,-1.370293872,-0.0805610454,1,1,1,5,15,8.23E-12,1.13E-12,1125,230,1.88E-12,9.20E-12
2015,0,1,CADC0872,5,240,49,-3.35E-06,3.64E-10,1.91E-05,-1.500544362,0.004157125535,1,1,1,6,18,6.43E-12,1.27E-12,1200,245,1.52E-12,7.43E-12
2016,0,1,CADC0872,5,245,50,1.37E-06,3.21E-10,1.79E-05,-1.421337384,-0.07594966279,1,1,1,11,20,5.47E-12,1.25E-12,1225,250,1.31E-12,6.43E-12
2017,1,0,CADC0872,5,260,53,3.43E-06,2.42E-10,1.56E-05,-1.357381545,-0.1663525178,3,1,1,3,3,1.95E-11,4.20E-11,1300,265,9.30E-13,4.56E-12
2018,0,0,CADC0872,5,240,49,1.89E-06,3.11E-10,1.76E-05,-1.435121884,-0.05147098925,1,1,1,9,17,5.52E-12,1.32E-12,1200,245,1.29E-12,6.34E-12
2019,0,1,CADC0872,5,215,44,-7.77E-06,2.06E-10,1.44E-05,-1.496706588,-0.01208132459,1,1,1,9,14,4.79E-12,1.41E-12,1075,220,9.58E-13,4.68E-12
2020,0,1,CADC0872,5,260,53,-4.22E-07,7.44E-10,2.73E-05,-1.379160991,-0.05775112932,1,1,1,5,17,1.08E-11,1.18E-12,1300,265,2.86E-12,1.40E-11
2021,0,1,CADC0872,5,227,47,1.02E-06,5.07E-10,2.25E-05,-1.489301476,0.0003983578573,1,1,1,6,14,9.58E-12,1.30E-12,1129,235,2.23E-12,1.08E-11
2022,1,1,CADC0872,5,235,40,-2.02E-06,4.43E-10,2.10E-05,0.4396557477,0.8017510297,3,1,1,3,3,2.56E-10,8.61E-10,2975,200,1.88E-12,1.11E-11
2023,0,0,CADC0872,5,250,51,6.86E-07,3.55E-10,1.88E-05,-1.45477016,-0.04016032733,1,1,1,7,15,5.87E-12,1.51E-12,1250,255,1.42E-12,6.97E-12
2024,0,1,CADC0872,5,235,48,-9.07E-07,1.53E-10,1.24E-05,-1.148439938,-0.183670556,1,1,1,10,16,2.92E-12,1.17E-12,1175,240,6.52E-13,3.19E-12
2025,0,1,CADC0872,5,220,45,4.71E-06,1.40E-10,1.18E-05,-1.497041897,0.009389462122,1,1,1,8,15,3.10E-12,1.14E-12,1100,225,6.36E-13,3.11E-12
2026,1,1,CADC0872,5,220,45,-5.37E-07,6.08E-10,2.47E-05,-1.149009005,-0.2904759665,1,1,1,3,3,2.60E-11,3.33E-11,1100,225,2.77E-12,1.35E-11
2027,0,1,CADC0872,5,220,45,7.21E-06,5.21E-10,2.28E-05,-1.497628722,-0.001717085732,1,1,1,6,14,1.08E-11,1.64E-12,1100,225,2.37E-12,1.16E-11
2028,0,1,CADC0872,5,225,46,2.87E-08,3.98E-10,2.00E-05,-1.440092464,-0.03281619682,1,1,1,8,16,8.05E-12,1.36E-12,1125,230,1.77E-12,8.66E-12
2029,0,1,CADC0872,5,235,48,-2.74E-07,4.33E-10,2.08E-05,-1.483289255,-0.009322165943,1,1,1,5,14,7.83E-12,1.06E-12,1175,240,1.84E-12,9.02E-12
2030,0,1,CADC0872,5,240,49,1.36E-06,2.65E-10,1.63E-05,-1.399204493,-0.1156962142,1,1,1,11,16,4.82E-12,1.61E-12,1200,245,1.10E-12,5.41E-12
2031,0,1,CADC0872,5,225,46,2.04E-06,3.43E-10,1.85E-05,-1.401635692,-0.07911922199,1,1,1,5,14,6.54E-12,7.70E-13,1125,230,1.52E-12,7.46E-12
2032,0,1,CADC0872,5,205,42,-6.80E-06,2.91E-10,1.71E-05,-1.431006389,0.02261817626,1,1,1,4,11,6.89E-12,8.87E-13,1025,210,1.42E-12,6.94E-12
2033,0,1,CADC0872,5,215,44,5.92E-06,7.07E-10,2.66E-05,-1.152903342,-0.2353269206,1,1,1,3,11,1.36E-11,9.52E-13,1075,220,3.29E-12,1.61E-11
2034,0,1,CADC0872,5,225,46,-8.69E-07,8.09E-10,2.85E-05,-1.489882884,0.0005583185208,1,1,1,2,11,1.59E-11,1.79E-12,1125,230,3.60E-12,1.76E-11
2035,0,1,CADC0872,5,220,45,5.64E-07,6.32E-10,2.51E-05,-1.465169914,-0.01775993821,1,1,1,6,14,1.31E-11,1.95E-12,1100,225,2.87E-12,1.40E-11
2036,0,0,CADC0872,5,245,50,3.45E-06,3.24E-10,1.80E-05,-1.153948554,-0.2797531649,1,1,1,8,17,5.34E-12,1.44E-12,1225,250,1.32E-12,6.48E-12
2037,0,1,CADC0872,5,225,46,-2.79E-07,2.68E-10,1.64E-05,-1.093829934,-0.2928684137,1,1,1,3,15,4.85E-12,8.44E-13,1125,230,1.19E-12,5.82E-12
2038,0,1,CADC0872,5,215,44,7.70E-07,4.32E-10,2.08E-05,-1.469027402,-0.01684045814,1,1,1,7,14,9.34E-12,1.89E-12,1075,220,2.01E-12,9.82E-12
2039,0,1,CADC0872,5,231,47,2.66E-06,6.93E-10,2.63E-05,-1.343343328,-0.1254392732,1,1,1,4,12,1.29E-11,1.16E-12,1161,235,3.00E-12,1.48E-11
2040,0,0,CADC0872,5,250,51,3.00E-06,7.29E-10,2.70E-05,-1.197630249,-0.2220113898,1,1,1,7,18,1.04E-11,1.82E-12,1250,255,2.91E-12,1.43E-11
2041,0,0,CADC0872,5,190,39,-9.53E-06,1.49E-10,1.22E-05,-1.023284969,-0.3689711614,1,1,1,8,14,3.58E-12,9.81E-13,950,195,7.87E-13,3.83E-12
2042,0,0,CADC0872,5,255,52,2.05E-06,8.17E-10,2.86E-05,-1.455585386,-0.01396512405,1,1,1,1,17,1.27E-11,9.73E-13,1275,260,3.20E-12,1.57E-11
2043,0,1,CADC0872,5,220,45,-2.59E-06,4.83E-10,2.20E-05,-0.8788411344,-0.611740101,1,1,1,8,14,6.12E-12,1.01E-12,1100,225,2.20E-12,1.07E-11
2044,0,1,CADC0872,5,225,46,3.89E-06,5.00E-10,2.24E-05,-0.8033842929,-0.5128962256,1,1,1,3,15,7.95E-12,6.32E-13,1125,230,2.22E-12,1.09E-11
2045,0,1,CADC0872,5,235,48,1.74E-06,7.63E-10,2.76E-05,-1.458016527,-0.04602307036,1,1,1,4,15,1.35E-11,1.52E-12,1175,240,3.25E-12,1.59E-11
2046,0,1,CADC0872,5,211,43,-1.11E-06,4.27E-10,2.07E-05,-1.382383287,-0.1140612843,1,1,1,5,13,9.31E-12,1.16E-12,1061,215,2.03E-12,9.94E-12
2047,0,1,CADC0872,5,235,48,2.95E-06,2.95E-10,1.72E-05,-1.374999488,-0.09239117769,1,1,1,6,19,5.17E-12,1.19E-12,1175,240,1.26E-12,6.15E-12
2048,0,1,CADC0872,5,237,48,2.54E-06,1.79E-10,1.34E-05,-1.44457695,-0.003048658796,1,1,1,4,15,3.38E-12,4.54E-13,1199,240,7.57E-13,3.74E-12
2049,0,1,CADC0872,5,229,46,-9.33E-08,1.65E-10,1.28E-05,-1.503451315,-0.01287813973,1,1,1,5,14,3.29E-12,5.63E-13,1169,230,7.20E-13,3.59E-12
2050,0,1,CADC0872,5,235,48,1.80E-06,1.41E-10,1.19E-05,-1.460208575,-0.01429092715,1,1,1,11,16,2.68E-12,7.02E-13,1175,240,6.02E-13,2.95E-12
2051,0,1,CADC0872,5,226,46,3.78E-06,1.49E-10,1.22E-05,-1.477404287,-0.03776595127,1,1,1,7,15,3.09E-12,7.80E-13,1136,230,6.60E-13,3.24E-12
2052,0,1,CADC0872,5,250,51,1.87E-06,5.70E-10,2.39E-05,-1.443251018,-0.02248491762,1,1,1,4,18,9.05E-12,1.03E-12,1250,255,2.28E-12,1.12E-11
2053,1,1,CADC0872,5,225,46,-1.15E-06,2.92E-10,1.71E-05,-0.5332121014,-0.4235262146,3,1,1,2,4,4.35E-11,8.26E-11,1125,230,1.30E-12,6.35E-12
2054,0,1,CADC0872,5,245,50,6.64E-06,7.16E-10,2.68E-05,-0.7804901008,-0.5870695631,1,1,1,6,18,9.24E-12,1.62E-12,1225,250,2.92E-12,1.43E-11
2055,0,1,CADC0872,5,265,54,5.69E-06,1.03E-09,3.20E-05,-1.407236277,-0.09026418796,1,1,1,6,19,1.40E-11,1.63E-12,1325,270,3.87E-12,1.90E-11
2056,0,1,CADC0872,5,210,43,-5.73E-06,4.09E-10,2.02E-05,-1.524090873,0.0197633162,1,1,1,4,11,9.27E-12,1.21E-12,1050,215,1.95E-12,9.50E-12
2057,0,1,CADC0872,5,255,52,3.49E-06,8.05E-10,2.84E-05,-1.502793603,0.002938815811,1,1,1,5,16,1.25E-11,1.51E-12,1275,260,3.16E-12,1.55E-11
2058,0,0,CADC0872,5,256,52,2.60E-06,4.80E-10,2.19E-05,-1.497825507,0.00292506404,1,1,1,7,16,7.44E-12,1.06E-12,1286,260,1.88E-12,9.23E-12
2059,0,1,CADC0872,5,261,53,-1.78E-06,3.08E-10,1.76E-05,-1.490180819,-0.0002370851684,1,1,1,7,18,4.73E-12,9.94E-13,1311,265,1.18E-12,5.81E-12
